"","time","Target.x","Target.y","Target.z"
"1147",2839,1,1,1
"1148",2840,1,1,1
"1149",2841,1,1,1
"1150",2842,1,1,1
"1151",2843,1,1,1
"1152",2844,1,1,1
"1153",2845,1,1,1
"1154",2846,1,1,1
"1155",2847,1,1,1
"1156",2848,1,1,1
"1157",2849,1,1,1
"1158",2850,1,1,1
"1159",2851,1,1,1
"1160",2852,1,1,1
"1161",2853,1,1,1
"1162",2854,1,1,1
"1163",2855,1,1,1
"1164",2856,1,1,1
"1165",2857,1,1,1
"1166",2858,1,1,1
"1167",2859,1,1,1
"1168",2860,1,1,1
"1169",2861,1,1,1
"1170",2862,1,1,1
"1171",2863,1,1,1
"1172",2864,1,1,1
"1173",2865,1,1,1
"1174",2866,1,1,1
"1175",2867,1,1,1
"1176",2868,1,1,1
"1177",2869,1,1,1
"1178",2870,1,1,1
"1179",2871,1,1,1
"1180",2872,1,1,1
"1181",2873,1,1,1
"1182",2874,1,1,1
"1183",2875,1,1,1
"1184",2876,1,1,1
"1185",2877,1,1,1
"1186",2878,1,1,1
"1187",2879,1,1,1
"1188",2880,1,1,1
"1189",2881,1,1,1
"1190",2882,1,1,1
"1191",2883,1,1,1
"1192",2884,1,1,1
"1193",2885,1,1,1
"1194",2886,1,1,1
"1195",2887,1,1,1
"1196",2888,1,1,1
"1197",2889,1,1,1
"1198",2890,1,1,1
"1199",2891,1,1,3
"1200",2892,1,1,3
"1201",2893,1,1,3
"1202",2894,1,1,3
"1203",2895,1,1,3
"1204",2896,1,1,1
"1205",2897,1,1,1
"1206",2898,1,1,1
"1207",2899,1,1,1
"1208",2900,1,1,1
"1209",2901,1,1,1
"1210",2902,1,1,1
"1211",2903,1,1,1
"1212",2904,1,1,1
"1213",2905,1,1,1
"1214",2906,1,1,1
"1215",2907,1,1,1
"1216",2908,1,1,1
"1217",2909,1,1,1
"1218",2910,1,1,1
"1219",2911,1,1,1
"1220",2912,1,1,1
"1221",2913,1,1,1
"1222",2914,1,1,1
"1223",2915,1,1,1
"1224",2916,1,1,1
"1225",2917,1,1,1
"1226",2918,1,1,1
"1227",2919,1,1,1
"1228",2920,1,1,1
"1229",2921,1,1,1
"1230",2922,1,1,1
"1231",2923,1,1,1
"1232",2924,1,1,1
"1233",2925,1,1,1
"1234",2926,1,1,1
"1235",2927,1,1,1
"1236",2928,1,1,1
"1237",2929,1,1,1
"1238",2930,1,1,1
"1239",2931,1,1,1
"1240",2932,1,1,1
"1241",2933,1,1,1
"1242",2934,1,1,1
"1243",2935,1,1,1
"1244",2936,1,1,1
"1245",2937,1,1,1
"1246",2938,1,1,1
"1247",2939,1,1,1
"1248",2940,1,1,1
"1249",2941,1,1,1
"1250",2942,1,1,1
"1251",2943,1,1,1
"1252",2944,1,1,1
"1253",2945,1,1,1
"1254",2946,1,1,1
"1255",2947,1,1,1
"1256",2948,1,1,1
"1257",2949,1,1,1
"1258",2950,1,1,1
"1259",2951,1,1,1
"1260",2952,1,1,1
"1261",2953,1,1,1
"1262",2954,1,1,1
"1263",2955,1,1,1
"1264",2956,1,1,1
"1265",2957,1,1,1
"1266",2958,1,1,1
"1267",2959,1,1,1
"1268",2960,1,1,1
"1269",2961,1,1,1
"1270",2962,1,1,1
"1271",2963,1,1,2
"1272",2964,1,1,1
"1273",2965,1,1,1
"1274",2966,1,1,1
"1275",2967,1,1,92
"1276",2968,1,1,92
"1277",2969,1,1,92
"1278",2970,1,1,92
"1279",2971,1,1,92
"1280",2972,1,1,92
"1281",2973,1,1,92
"1282",2974,1,1,92
"1283",2975,1,1,92
"1284",2976,1,1,92
"1285",2977,1,1,92
"1286",2978,1,1,92
"1287",2979,1,1,92
"1288",2980,1,1,92
"1289",2981,1,1,92
"1290",2982,1,1,1
"1291",2983,1,1,1
"1292",2984,1,1,1
"1293",2985,1,1,1
"1294",2986,1,1,1
"1295",2987,1,1,1
"1296",2988,1,1,1
"1297",2989,1,1,1
"1298",2990,1,1,1
"1299",2991,1,1,1
"1300",2992,1,1,1
"1301",2993,1,1,1
"1302",2994,1,1,1
"1303",2995,1,1,1
"1304",2996,1,1,1
"1305",2997,1,1,1
"1306",2998,1,1,1
"1307",2999,1,1,1
"1308",3000,1,1,1
"1309",3001,1,1,1
"1310",3002,1,1,1
"1311",3003,1,1,1
"1312",3004,1,1,1
"1313",3005,1,1,1
"1314",3006,1,1,1
"1315",3007,1,1,1
"1316",3008,1,1,1
"1317",3009,2,1,1
"1318",3010,2,1,1
"1319",3011,2,1,1
"1320",3012,2,1,1
"1321",3013,2,1,1
"1322",3014,2,1,1
"1323",3015,2,1,1
"1324",3016,2,1,1
"1325",3017,2,1,1
"1326",3018,1,1,1
"1327",3019,1,1,1
"1328",3020,1,1,1
"1329",3021,1,1,1
"1330",3022,1,1,1
"1331",3023,1,1,1
"1332",3024,1,1,1
"1333",3025,1,1,1
"1334",3026,1,1,1
"1335",3027,1,1,1
"1336",3028,1,1,1
"1337",3029,1,1,1
"1338",3030,1,1,1
"1339",3031,1,1,1
"1340",3032,1,1,1
"1341",3033,1,1,1
"1342",3034,1,1,1
"1343",3035,1,1,1
"1344",3036,1,1,1
"1345",3037,1,1,1
"1346",3038,1,1,1
"1347",3039,1,1,1
"1348",3040,1,1,1
"1349",3041,1,1,1
"1350",3042,1,1,1
"1351",3043,1,1,1
"1352",3044,1,1,1
"1353",3045,1,1,1
"1354",3046,1,1,1
"1355",3047,1,1,1
"1356",3048,1,1,1
"1357",3049,1,1,3
"1358",3050,1,1,3
"1359",3051,1,1,3
"1360",3052,1,1,3
"1361",3053,1,1,3
"1362",3054,1,1,3
"1363",3055,1,1,3
"1364",3056,1,1,3
"1365",3057,1,1,1
"1366",3058,1,1,1
"1367",3059,1,1,1
"1368",3060,1,1,1
"1369",3061,1,1,1
"1370",3062,1,1,1
"1371",3063,1,1,1
"1372",3064,1,1,1
"1373",3065,1,1,1
"1374",3066,1,1,1
"1375",3067,1,1,1
"1376",3068,1,1,1
"1377",3069,1,1,1
"1378",3070,1,1,1
"1379",3071,1,1,1
"1380",3072,1,1,1
"1381",3073,1,1,1
"1382",3074,1,1,1
"1383",3075,1,1,1
"1384",3076,1,1,1
"1385",3077,1,1,1
"1386",3078,1,1,1
"1387",3079,1,1,1
"1388",3080,1,1,1
"1389",3081,1,1,1
"1390",3082,1,1,1
"1391",3083,1,1,1
"1392",3084,1,1,1
"1393",3085,1,1,1
"1394",3086,1,1,1
"1395",3087,1,1,1
"1396",3088,1,1,1
"1397",3089,1,1,1
"1398",3090,1,1,1
"1399",3091,1,1,1
"1400",3092,1,1,1
"1401",3093,1,1,1
"1402",3094,1,1,1
"1403",3095,1,1,1
"1404",3096,1,1,1
"1405",3097,1,1,1
"1406",3098,1,1,1
"1407",3099,1,1,1
"1408",3100,1,1,1
"1409",3101,1,1,1
"1410",3102,1,1,1
"1411",3103,1,1,1
"1412",3104,1,1,1
"1413",3105,1,1,1
"1414",3106,1,1,1
"1415",3107,1,1,1
"1416",3108,1,1,1
"1417",3109,1,1,1
"1418",3110,1,1,1
"1419",3111,1,1,1
"1420",3112,1,1,1
"1421",3113,1,1,1
"1422",3114,1,1,1
"1423",3115,1,1,1
"1424",3116,1,1,1
"1425",3117,1,1,1
"1426",3118,1,1,1
"1427",3119,1,1,1
"1428",3120,1,1,1
"1429",3121,1,1,1
"1430",3122,1,1,1
"1431",3123,1,1,1
"1432",3124,1,1,1
"1433",3125,1,1,1
"1434",3126,1,1,1
"1435",3127,1,1,1
"1436",3128,1,1,1
"1437",3129,1,1,1
"1438",3130,1,1,1
"1439",3131,1,1,1
"1440",3132,1,1,1
"1441",3133,1,1,1
"1442",3134,1,1,1
"1443",3135,1,1,1
"1444",3136,1,1,1
"1445",3137,1,1,1
"1446",3138,1,1,1
"1447",3139,1,1,1
"1448",3140,1,1,1
"1449",3141,1,1,1
"1450",3142,1,1,1
"1451",3143,1,1,1
"1452",3144,1,1,1
"1453",3145,1,1,1
"1454",3146,1,1,1
"1455",3147,1,1,1
"1456",3148,1,1,1
"1457",3149,1,1,1
"1458",3150,1,1,1
"1459",3151,1,1,1
"1460",3152,1,1,1
"1461",3153,1,1,1
"1462",3154,1,1,1
"1463",3155,1,1,1
"1464",3156,1,1,1
"1465",3157,1,1,1
"1466",3158,1,1,1
"1467",3159,1,1,1
"1468",3160,1,1,1
"1469",3161,1,1,1
"1470",3162,1,1,1
"1471",3163,1,1,1
"1472",3164,1,1,1
"1473",3165,1,1,1
"1474",3166,1,1,1
"1475",3167,1,1,1
"1476",3168,1,1,1
"1477",3169,1,1,1
"1478",3170,1,1,1
"1479",3171,1,1,1
"1480",3172,1,1,1
"1481",3173,1,1,1
"1482",3174,1,1,1
"1483",3175,1,1,1
"1484",3176,1,1,1
"1485",3177,1,1,1
"1486",3178,1,1,1
"1487",3179,1,1,1
"1488",3180,1,1,1
"1489",3181,1,1,1
"1490",3182,1,1,1
"1491",3183,1,1,1
"1492",3184,1,1,1
"1493",3185,1,1,1
"1494",3186,1,1,1
"1495",3187,1,1,1
"1496",3188,1,1,1
"1497",3189,1,1,1
"1498",3190,1,1,1
"1499",3191,1,1,1
"1500",3192,1,1,1
"1501",3193,1,1,1
"1502",3194,1,1,1
"1503",3195,1,1,1
"1504",3196,1,1,1
"1505",3197,1,1,1
"1506",3198,1,1,1
"1507",3199,1,1,1
"1508",3200,1,1,1
"1509",3201,1,1,1
"1510",3202,1,1,1
"1511",3203,1,1,1
"1512",3204,1,1,1
"1513",3205,1,1,1
"1514",3206,1,1,1
"1515",3207,1,1,1
"1516",3208,1,1,1
"1517",3209,1,1,1
"1518",3210,1,1,1
"1519",3211,1,1,1
"1520",3212,1,1,1
"1521",3213,1,1,1
"1522",3214,1,1,1
"1523",3215,1,1,1
"1524",3216,1,1,1
"1525",3217,1,1,1
"1526",3218,1,1,1
"1527",3219,1,1,1
"1528",3220,2,1,1
"1529",3221,2,1,1
"1530",3222,2,1,1
"1531",3223,2,1,1
"1532",3224,2,1,1
"1533",3225,2,1,1
"1534",3226,2,1,1
"1535",3227,2,1,1
"1536",3228,1,1,1
"1537",3229,1,1,2
"1538",3230,1,1,2
"1539",3231,1,1,2
"1540",3232,1,1,2
"1541",3233,1,1,2
"1542",3234,1,1,2
"1543",3235,1,1,2
"1544",3236,1,3,2
"1545",3237,1,3,2
"1546",3238,1,3,2
"1547",3239,1,3,2
"1548",3240,1,3,2
"1549",3241,1,3,2
"1550",3242,1,3,2
"1551",3243,1,3,2
"1552",3244,1,3,2
"1553",3245,1,3,2
"1554",3246,1,3,2
"1555",3247,1,3,2
"1556",3248,1,1,2
"1557",3249,1,1,2
"1558",3250,1,1,2
"1559",3251,1,1,1
"1560",3252,1,1,1
"1561",3253,1,1,1
"1562",3254,1,1,1
"1563",3255,1,1,1
"1564",3256,1,1,1
"1565",3257,1,1,1
"1566",3258,1,1,1
"1567",3259,1,1,1
"1568",3260,1,1,1
"1569",3261,1,1,1
"1570",3262,1,1,1
"1571",3263,1,1,1
"1572",3264,1,1,1
"1573",3265,1,1,1
"1574",3266,1,1,1
"1575",3267,1,1,1
"1576",3268,1,1,1
"1577",3269,1,1,1
"1578",3270,1,1,1
"1579",3271,1,3,1
"1580",3272,1,3,1
"1581",3273,1,3,1
"1582",3274,1,3,1
"1583",3275,1,3,1
"1584",3276,1,3,1
"1585",3277,1,3,1
"1586",3278,1,3,3
"1587",3279,1,3,3
"1588",3280,1,3,3
"1589",3281,1,3,3
"1590",3282,1,3,3
"1591",3283,1,3,3
"1592",3284,1,3,1
"1593",3285,1,3,1
"1594",3286,1,3,1
"1595",3287,1,3,1
"1596",3288,11,3,1
"1597",3289,11,3,1
"1598",3290,11,3,1
"1599",3291,11,3,1
"1600",3292,11,3,1
"1601",3293,11,3,1
"1602",3294,11,3,1
"1603",3295,1,3,19
"1604",3296,1,3,19
"1605",3297,1,3,19
"1606",3298,1,3,19
"1607",3299,1,3,19
"1608",3300,1,3,19
"1609",3301,1,3,19
"1610",3302,1,3,19
"1611",3303,1,3,19
"1612",3304,1,3,19
"1613",3305,1,3,19
"1614",3306,1,11,19
"1615",3307,1,11,19
"1616",3308,1,11,19
"1617",3309,1,11,19
"1618",3310,1,11,19
"1619",3311,1,11,19
"1620",3312,1,11,19
"1621",3313,1,11,19
"1622",3314,1,11,19
"1623",3315,1,11,19
"1624",3316,1,11,19
"1625",3317,1,11,19
"1626",3318,1,11,19
"1627",3319,1,7,19
"1628",3320,1,7,19
"1629",3321,1,7,19
"1630",3322,1,7,19
"1631",3323,1,7,19
"1632",3324,1,7,19
"1633",3325,1,7,19
"1634",3326,1,7,19
"1635",3327,1,7,19
"1636",3328,1,7,19
"1637",3329,1,7,19
"1638",3330,1,7,19
"1639",3331,1,7,19
"1640",3332,1,7,19
"1641",3333,1,7,19
"1642",3334,1,7,19
"1643",3335,1,7,19
"1644",3336,1,7,19
"1645",3337,1,7,19
"1646",3338,1,7,19
"1647",3339,1,7,19
"1648",3340,1,7,19
"1649",3341,1,7,19
"1650",3342,1,7,19
"1651",3343,1,7,19
"1652",3344,1,7,19
"1653",3345,1,7,19
"1654",3346,1,7,19
"1655",3347,1,7,19
"1656",3348,1,7,19
"1657",3349,11,7,19
"1658",3350,11,7,19
"1659",3351,11,7,19
"1660",3352,11,7,19
"1661",3353,11,7,19
"1662",3354,11,7,19
"1663",3355,11,7,19
"1664",3356,11,7,19
"1665",3357,11,7,19
"1666",3358,11,7,19
"1667",3359,11,7,19
"1668",3360,11,7,19
"1669",3361,11,7,19
"1670",3362,11,7,19
"1671",3363,11,7,19
"1672",3364,11,7,19
"1673",3365,11,7,19
"1674",3366,11,7,19
"1675",3367,11,7,1
"1676",3368,11,7,1
"1677",3369,1,7,1
"1678",3370,1,7,1
"1679",3371,1,11,1
"1680",3372,1,11,1
"1681",3373,1,11,3
"1682",3374,1,11,3
"1683",3375,1,11,3
"1684",3376,1,11,3
"1685",3377,1,11,3
"1686",3378,1,11,11
"1687",3379,1,11,11
"1688",3380,1,11,11
"1689",3381,1,11,11
"1690",3382,1,11,11
"1691",3383,1,11,11
"1692",3384,1,11,11
"1693",3385,1,11,11
"1694",3386,1,11,3
"1695",3387,1,11,3
"1696",3388,1,11,3
"1697",3389,1,11,3
"1698",3390,1,11,3
"1699",3391,1,1,3
"1700",3392,1,1,3
"1701",3393,1,1,3
"1702",3394,1,1,3
"1703",3395,1,1,3
"1704",3396,1,1,3
"1705",3397,1,1,3
"1706",3398,1,1,3
"1707",3399,1,1,3
"1708",3400,1,1,3
"1709",3401,1,1,3
"1710",3402,11,1,3
"1711",3403,11,1,3
"1712",3404,11,1,3
"1713",3405,11,1,3
"1714",3406,11,1,19
"1715",3407,11,1,19
"1716",3408,11,1,19
"1717",3409,11,1,19
"1718",3410,11,1,19
"1719",3411,11,1,19
"1720",3412,11,1,19
"1721",3413,11,1,19
"1722",3414,11,1,19
"1723",3415,11,1,19
"1724",3416,11,1,19
"1725",3417,11,1,19
"1726",3418,11,1,19
"1727",3419,11,1,19
"1728",3420,1,1,19
"1729",3421,1,1,19
"1730",3422,1,1,19
"1731",3423,1,1,19
"1732",3424,1,1,19
"1733",3425,1,1,19
"1734",3426,1,1,3
"1735",3427,1,1,3
"1736",3428,1,1,3
"1737",3429,1,1,3
"1738",3430,1,1,3
"1739",3431,1,1,3
"1740",3432,1,1,3
"1741",3433,1,1,3
"1742",3434,1,1,3
"1743",3435,1,1,3
"1744",3436,1,1,7
"1745",3437,1,1,7
"1746",3438,1,1,7
"1747",3439,1,1,7
"1748",3440,1,1,7
"1749",3441,1,1,7
"1750",3442,1,1,7
"1751",3443,1,1,7
"1752",3444,1,1,7
"1753",3445,1,1,7
"1754",3446,1,1,7
"1755",3447,1,1,7
"1756",3448,7,1,7
"1757",3449,7,1,7
"1758",3450,7,1,7
"1759",3451,7,1,7
"1760",3452,7,1,7
"1761",3453,7,1,7
"1762",3454,7,1,7
"1763",3455,7,1,7
"1764",3456,7,1,7
"1765",3457,7,1,7
"1766",3458,7,1,3
"1767",3459,7,1,3
"1768",3460,7,1,3
"1769",3461,7,1,3
"1770",3462,7,1,3
"1771",3463,7,1,3
"1772",3464,7,1,3
"1773",3465,7,1,3
"1774",3466,7,1,3
"1775",3467,7,1,3
"1776",3468,7,1,3
"1777",3469,7,1,3
"1778",3470,7,1,3
"1779",3471,7,1,3
"1780",3472,7,1,3
"1781",3473,1,1,3
"1782",3474,1,1,3
"1783",3475,1,1,3
"1784",3476,1,1,3
"1785",3477,1,1,3
"1786",3478,1,1,3
"1787",3479,1,1,3
"1788",3480,1,1,3
"1789",3481,1,3,3
"1790",3482,1,3,3
"1791",3483,1,3,3
"1792",3484,1,3,3
"1793",3485,1,3,3
"1794",3486,1,3,3
"1795",3487,1,3,3
"1796",3488,1,1,3
"1797",3489,1,1,3
"1798",3490,1,1,3
"1799",3491,1,1,3
"1800",3492,1,1,3
"1801",3493,1,1,3
"1802",3494,1,1,7
"1803",3495,1,1,7
"1804",3496,1,1,7
"1805",3497,1,1,7
"1806",3498,1,1,7
"1807",3499,1,1,7
"1808",3500,1,1,7
"1809",3501,1,1,3
"1810",3502,1,1,3
"1811",3503,1,3,3
"1812",3504,1,3,3
"1813",3505,1,3,3
"1814",3506,1,3,92
"1815",3507,1,3,92
"1816",3508,1,3,92
"1817",3509,1,3,92
"1818",3510,1,3,92
"1819",3511,1,3,92
"1820",3512,1,3,92
"1821",3513,1,3,92
"1822",3514,1,3,1
"1823",3515,1,3,1
"1824",3516,1,3,1
"1825",3517,1,3,1
"1826",3518,1,3,1
"1827",3519,1,3,3
"1828",3520,1,3,3
"1829",3521,1,3,3
"1830",3522,1,3,3
"1831",3523,1,3,3
"1832",3524,1,3,3
"1833",3525,1,3,3
"1834",3526,1,3,3
"1835",3527,1,3,3
"1836",3528,1,3,3
"1837",3529,1,3,3
"1838",3530,1,3,3
"1839",3531,1,3,3
"1840",3532,1,3,3
"1841",3533,1,3,3
"1842",3534,1,3,3
"1843",3535,1,3,3
"1844",3536,1,3,1
"1845",3537,1,3,1
"1846",3538,1,1,1
"1847",3539,1,1,1
"1848",3540,1,1,1
"1849",3541,1,1,1
"1850",3542,1,1,1
"1851",3543,1,1,1
"1852",3544,1,1,1
"1853",3545,1,1,1
"1854",3546,1,1,1
"1855",3547,1,1,1
"1856",3548,1,6,1
"1857",3549,1,6,1
"1858",3550,1,6,1
"1859",3551,1,6,1
"1860",3552,1,6,1
"1861",3553,1,6,1
"1862",3554,1,6,1
"1863",3555,1,6,1
"1864",3556,1,6,1
"1865",3557,1,6,1
"1866",3558,1,6,1
"1867",3559,1,6,1
"1868",3560,1,6,1
"1869",3561,1,6,1
"1870",3562,1,6,1
"1871",3563,1,6,1
"1872",3564,1,6,1
"1873",3565,1,6,1
"1874",3566,1,6,1
"1875",3567,1,6,1
"1876",3568,1,6,1
"1877",3569,1,6,1
"1878",3570,1,6,1
"1879",3571,1,6,1
"1880",3572,1,1,1
"1881",3573,1,1,1
"1882",3574,1,1,1
"1883",3575,1,1,1
"1884",3576,1,1,1
"1885",3577,1,1,1
"1886",3578,1,1,1
"1887",3579,1,1,1
"1888",3580,1,1,1
"1889",3581,1,1,11
"1890",3582,1,1,11
"1891",3583,1,1,11
"1892",3584,1,1,11
"1893",3585,1,1,11
"1894",3586,1,1,11
"1895",3587,1,1,11
"1896",3588,1,1,11
"1897",3589,1,1,11
"1898",3590,1,1,11
"1899",3591,1,1,1
"1900",3592,1,1,1
"1901",3593,1,1,1
"1902",3594,1,1,1
"1903",3595,1,1,1
"1904",3596,1,1,1
"1905",3597,1,1,1
"1906",3598,11,1,1
"1907",3599,11,1,1
"1908",3600,11,1,1
"1909",3601,11,1,1
"1910",3602,11,1,1
"1911",3603,11,1,3
"1912",3604,11,1,3
"1913",3605,11,1,3
"1914",3606,11,1,3
"1915",3607,11,1,3
"1916",3608,11,11,3
"1917",3609,11,11,3
"1918",3610,11,11,3
"1919",3611,11,11,3
"1920",3612,11,11,3
"1921",3613,11,11,3
"1922",3614,11,11,3
"1923",3615,11,11,3
"1924",3616,11,11,3
"1925",3617,11,11,3
"1926",3618,11,11,3
"1927",3619,11,11,3
"1928",3620,11,11,3
"1929",3621,11,1,3
"1930",3622,11,1,3
"1931",3623,7,1,19
"1932",3624,7,1,19
"1933",3625,7,1,19
"1934",3626,7,1,19
"1935",3627,7,1,19
"1936",3628,7,1,19
"1937",3629,7,1,19
"1938",3630,7,1,19
"1939",3631,7,1,19
"1940",3632,7,1,19
"1941",3633,7,1,19
"1942",3634,7,1,19
"1943",3635,7,1,19
"1944",3636,7,1,19
"1945",3637,7,1,19
"1946",3638,1,1,19
"1947",3639,1,1,19
"1948",3640,1,1,19
"1949",3641,1,1,19
"1950",3642,1,1,19
"1951",3643,1,1,19
"1952",3644,1,1,19
"1953",3645,1,1,19
"1954",3646,1,1,19
"1955",3647,1,1,19
"1956",3648,1,1,19
"1957",3649,1,1,19
"1958",3650,1,1,19
"1959",3651,1,1,19
"1960",3652,1,1,19
"1961",3653,1,1,19
"1962",3654,1,1,19
"1963",3655,1,1,19
"1964",3656,1,1,1
"1965",3657,1,1,1
"1966",3658,1,1,1
"1967",3659,1,1,1
"1968",3660,1,1,1
"1969",3661,1,1,1
"1970",3662,1,1,1
"1971",3663,1,1,1
"1972",3664,1,1,1
"1973",3665,1,1,1
"1974",3666,1,1,1
"1975",3667,1,1,1
"1976",3668,1,1,1
"1977",3669,1,1,1
"1978",3670,1,1,1
"1979",3671,1,1,1
"1980",3672,1,1,1
"1981",3673,1,1,1
"1982",3674,1,1,1
"1983",3675,1,1,1
"1984",3676,1,1,3
"1985",3677,1,1,3
"1986",3678,1,1,3
"1987",3679,1,1,3
"1988",3680,1,1,3
"1989",3681,1,1,3
"1990",3682,1,1,3
"1991",3683,1,1,1
"1992",3684,1,1,1
"1993",3685,1,1,1
"1994",3686,1,1,1
"1995",3687,1,1,1
"1996",3688,1,1,1
"1997",3689,1,1,1
"1998",3690,1,1,1
"1999",3691,1,1,1
"2000",3692,1,1,1
"2001",3693,1,1,1
"2002",3694,1,1,1
"2003",3695,1,1,1
"2004",3696,1,1,1
"2005",3697,1,1,1
"2006",3698,1,1,1
"2007",3699,1,1,1
"2008",3700,1,1,1
"2009",3701,1,1,1
"2010",3702,1,1,1
"2011",3703,1,1,1
"2012",3704,1,1,1
"2013",3705,1,1,1
"2014",3706,1,1,3
"2015",3707,1,1,3
"2016",3708,1,1,3
"2017",3709,1,1,3
"2018",3710,1,1,3
"2019",3711,1,1,3
"2020",3712,1,1,3
"2021",3713,1,1,3
"2022",3714,1,1,3
"2023",3715,1,1,3
"2024",3716,1,1,3
"2025",3717,1,1,3
"2026",3718,1,1,3
"2027",3719,1,1,3
"2028",3720,1,1,3
"2029",3721,1,1,3
"2030",3722,1,1,3
"2031",3723,1,1,3
"2032",3724,1,1,3
"2033",3725,1,1,3
"2034",3726,1,1,1
"2035",3727,1,1,1
"2036",3728,1,1,1
"2037",3729,1,1,1
"2038",3730,1,1,1
"2039",3731,1,1,1
"2040",3732,1,1,1
"2041",3733,1,1,1
"2042",3734,1,1,1
"2043",3735,1,1,1
"2044",3736,1,1,1
"2045",3737,1,1,1
"2046",3738,1,1,1
"2047",3739,1,1,1
"2048",3740,1,1,1
"2049",3741,1,1,1
"2050",3742,1,1,1
"2051",3743,1,1,1
"2052",3744,1,1,1
"2053",3745,1,1,1
"2054",3746,1,1,1
"2055",3747,1,1,1
"2056",3748,1,1,1
"2057",3749,1,1,1
"2058",3750,1,1,1
"2059",3751,1,1,1
"2060",3752,1,1,1
"2061",3753,1,1,1
"2062",3754,1,1,1
"2063",3755,1,1,1
"2064",3756,1,1,1
"2065",3757,1,1,1
"2066",3758,1,1,1
"2067",3759,1,1,1
"2068",3760,1,1,1
"2069",3761,1,1,1
"2070",3762,1,1,1
"2071",3763,1,1,1
"2072",3764,1,1,1
"2073",3765,1,1,1
"2074",3766,1,1,1
"2075",3767,1,1,1
"2076",3768,1,1,3
"2077",3769,1,1,3
"2078",3770,1,1,3
"2079",3771,1,1,3
"2080",3772,1,1,3
"2081",3773,1,1,3
"2082",3774,1,1,3
"2083",3775,1,1,3
"2084",3776,1,1,3
"2085",3777,1,1,3
"2086",3778,1,1,3
"2087",3779,1,1,3
"2088",3780,1,1,3
"2089",3781,1,1,3
"2090",3782,1,1,3
"2091",3783,1,11,3
"2092",3784,1,11,3
"2093",3785,1,11,3
"2094",3786,1,11,1
"2095",3787,1,11,1
"2096",3788,1,11,1
"2097",3789,1,11,1
"2098",3790,1,11,1
"2099",3791,1,11,1
"2100",3792,1,11,1
"2101",3793,1,11,1
"2102",3794,1,11,1
"2103",3795,1,11,1
"2104",3796,1,11,1
"2105",3797,1,11,1
"2106",3798,1,11,1
"2107",3799,1,11,1
"2108",3800,1,11,1
"2109",3801,1,11,19
"2110",3802,1,11,19
"2111",3803,1,11,19
"2112",3804,1,11,19
"2113",3805,1,11,19
"2114",3806,1,11,19
"2115",3807,1,11,19
"2116",3808,1,11,1
"2117",3809,1,11,1
"2118",3810,1,11,1
"2119",3811,1,11,1
"2120",3812,1,11,1
"2121",3813,1,11,1
"2122",3814,1,11,1
"2123",3815,1,11,1
"2124",3816,1,11,1
"2125",3817,1,11,1
"2126",3818,1,11,1
"2127",3819,1,11,1
"2128",3820,1,11,1
"2129",3821,1,11,1
"2130",3822,1,11,1
"2131",3823,1,11,1
"2132",3824,1,11,1
"2133",3825,1,11,1
"2134",3826,1,11,1
"2135",3827,1,11,1
"2136",3828,1,11,1
"2137",3829,1,11,1
"2138",3830,1,11,1
"2139",3831,1,3,1
"2140",3832,1,3,1
"2141",3833,1,3,1
"2142",3834,1,3,1
"2143",3835,1,3,1
"2144",3836,1,3,3
"2145",3837,1,3,3
"2146",3838,1,3,3
"2147",3839,1,3,3
"2148",3840,1,3,3
"2149",3841,1,18,3
"2150",3842,1,18,3
"2151",3843,1,18,3
"2152",3844,1,18,3
"2153",3845,1,18,3
"2154",3846,1,18,3
"2155",3847,1,18,3
"2156",3848,1,18,3
"2157",3849,1,18,3
"2158",3850,1,18,3
"2159",3851,1,18,3
"2160",3852,1,18,3
"2161",3853,1,18,3
"2162",3854,1,18,3
"2163",3855,1,1,3
"2164",3856,1,1,3
"2165",3857,1,1,3
"2166",3858,1,1,3
"2167",3859,1,1,3
"2168",3860,1,1,3
"2169",3861,1,1,3
"2170",3862,1,1,3
"2171",3863,1,1,3
"2172",3864,1,1,3
"2173",3865,1,1,3
"2174",3866,1,1,3
"2175",3867,1,1,3
"2176",3868,1,1,3
"2177",3869,3,1,3
"2178",3870,3,1,3
"2179",3871,3,1,3
"2180",3872,3,1,3
"2181",3873,3,1,3
"2182",3874,3,1,3
"2183",3875,3,1,3
"2184",3876,3,1,3
"2185",3877,3,1,3
"2186",3878,3,1,3
"2187",3879,3,1,3
"2188",3880,3,1,3
"2189",3881,3,1,3
"2190",3882,3,1,3
"2191",3883,3,1,3
"2192",3884,3,1,3
"2193",3885,3,1,3
"2194",3886,3,1,3
"2195",3887,3,1,3
"2196",3888,3,1,3
"2197",3889,11,1,3
"2198",3890,11,1,3
"2199",3891,11,1,3
"2200",3892,11,1,3
"2201",3893,11,1,3
"2202",3894,11,1,3
"2203",3895,11,1,3
"2204",3896,11,1,3
"2205",3897,7,1,3
"2206",3898,7,1,3
"2207",3899,7,1,3
"2208",3900,7,1,3
"2209",3901,7,1,3
"2210",3902,7,1,3
"2211",3903,7,1,3
"2212",3904,7,1,3
"2213",3905,7,1,3
"2214",3906,7,1,3
"2215",3907,7,1,3
"2216",3908,7,1,3
"2217",3909,7,1,3
"2218",3910,7,1,3
"2219",3911,7,1,3
"2220",3912,7,1,3
"2221",3913,7,1,3
